fecha,producto,region,canal,unidades_vendidas,precio_unitario,ingreso
2025-03-28,Auriculares,Oeste,Distribuidor,4.0,136.44,545.74
2025-04-01,Mouse,Centro,Tienda,2.0,24.15,48.3
2024-04-08,Mouse,Norte,Tienda,2.0,23.98,47.96
2024-12-10,Monitor,Norte,Distribuidor,2.0,180.59,361.18
2024-11-26,Teclado,Centro,Distribuidor,5.0,38.53,192.65
2024-01-16,Monitor,Este,Distribuidor,2.0,178.2,356.4
2025-02-08,Monitor,Sur,Distribuidor,5.0,175.9,879.5
2025-05-28,Auriculares,Oeste,Online,2.0,91.29,182.58
2024-10-25,Webcam,Oeste,Tienda,4.0,64.5,258.0
2025-02-19,Mouse,Este,Online,2.0,25.3,50.6
2024-12-23,Teclado,Centro,Online,1.0,44.03,44.03
2025-12-08,Webcam,Norte,Online,1.0,67.91,67.91
2024-07-21,Mouse,Oeste,Online,3.0,25.89,77.67
2025-02-16,Teclado,Este,Online,1.0,47.66,47.66
2025-04-29,Webcam,Sur,Online,3.0,62.23,186.69
2025-01-07,Monitor,Este,Online,2.0,217.22,434.44
2024-12-14,Teclado,Centro,Online,1.0,43.89,43.89
2025-11-28,Auriculares,Oeste,Distribuidor,3.0,75.04,225.12
2024-12-21,Mouse,Sur,Tienda,3.0,24.61,73.83
2024-12-17,Auriculares,Centro,Online,3.0,95.53,286.59
2024-07-25,Monitor,Este,Tienda,1.0,222.14,222.14
2024-02-07,Monitor,Oeste,Online,1.0,216.77,216.77
2025-04-26,Auriculares,Este,Distribuidor,2.0,76.04,152.08
2025-11-01,Mouse,Centro,Tienda,3.0,23.88,71.64
2024-05-28,Mouse,Este,Online,2.0,23.2,46.4
2024-08-21,Teclado,Este,Tienda,2.0,41.26,82.52
2024-10-14,Teclado,Oeste,Online,2.0,46.44,92.88
2025-11-11,Webcam,Centro,Tienda,3.0,64.44,193.32
2024-11-10,Monitor,Oeste,Online,4.0,228.36,913.44
2024-04-12,Mouse,Norte,Online,5.0,24.95,124.75
2024-07-29,Mouse,Este,Online,3.0,26.36,79.08
2024-01-21,Auriculares,Norte,Distribuidor,2.0,74.05,148.1
2024-06-20,Mouse,Sur,Tienda,2.0,23.32,46.64
2025-04-07,Mouse,Centro,Tienda,3.0,24.88,74.64
2025-12-31,Monitor,Centro,Online,4.0,220.71,882.84
2024-04-08,Mouse,Oeste,Distribuidor,3.0,20.06,60.18
2024-12-16,Mouse,Sur,Tienda,3.0,24.37,73.11
2025-04-14,Webcam,Centro,Tienda,2.0,64.12,128.24
2024-08-27,Teclado,Norte,Distribuidor,5.0,36.63,183.15
2025-12-14,Auriculares,Norte,Tienda,5.0,89.35,446.75
2024-03-29,Webcam,Este,Online,5.0,62.73,313.65
2024-07-13,Monitor,Norte,Online,1.0,216.17,216.17
2024-01-16,Auriculares,Sur,Tienda,4.0,92.31,369.24
2025-08-30,Webcam,Centro,Tienda,1.0,63.83,63.83
2024-11-08,Monitor,Centro,Distribuidor,3.0,183.02,549.06
2024-12-03,Auriculares,Sur,Online,5.0,87.96,439.8
2024-07-28,Monitor,Oeste,Tienda,4.0,212.82,851.28
2025-08-18,Monitor,Norte,Online,3.0,213.34,640.02
2024-06-17,Auriculares,Norte,Online,2.0,87.53,175.06
2025-07-23,Monitor,Norte,Online,1.0,222.96,222.96
2025-01-08,Teclado,Centro,Tienda,2.0,45.31,90.62
2025-02-07,Webcam,Norte,Online,3.0,66.16,198.48
2024-07-03,Monitor,Norte,Online,1.0,221.86,221.86
2025-02-08,Monitor,Oeste,Online,1.0,216.79,216.79
2025-08-30,Mouse,Sur,Online,5.0,26.41,132.05
2025-11-14,Webcam,Este,Online,2.0,65.69,131.38
2024-11-05,Mouse,Norte,Tienda,3.0,24.84,74.52
2024-11-24,Teclado,Sur,Online,5.0,45.48,227.4
2025-02-08,Teclado,Centro,Distribuidor,2.0,38.13,76.26
2024-06-14,Monitor,,Online,2.0,216.12,432.24
2025-06-27,Webcam,Sur,Tienda,1.0,65.92,65.92
2024-11-19,Auriculares,Sur,Online,2.0,93.26,186.52
2025-05-05,Mouse,,Online,4.0,24.02,96.08
2024-12-10,Mouse,Centro,Online,2.0,24.35,48.7
2025-02-22,Teclado,Sur,Distribuidor,3.0,37.21,111.63
2025-09-28,Teclado,,Online,5.0,46.42,232.1
2024-08-31,Mouse,Centro,Online,2.0,26.72,53.44
2025-04-20,Teclado,Norte,Distribuidor,2.0,36.35,72.7
2024-11-19,Webcam,Centro,Tienda,4.0,63.95,255.8
2024-04-18,Monitor,Norte,Tienda,3.0,210.22,630.66
2025-06-24,Teclado,Centro,Online,3.0,44.76,134.28
2024-10-30,Monitor,Este,Tienda,2.0,225.72,451.44
2024-10-29,Mouse,Centro,Online,1.0,23.08,23.08
2025-05-14,Mouse,Norte,Tienda,2.0,25.15,50.3
2025-11-27,Webcam,Centro,Online,5.0,66.92,334.6
2025-04-06,Auriculares,Centro,Online,2.0,89.8,179.6
2024-10-25,Teclado,Centro,Distribuidor,2.0,36.22,72.44
2025-05-20,Auriculares,Oeste,Online,4.0,86.98,347.92
2024-11-01,Teclado,Este,Tienda,1.0,46.29,46.29
2024-01-28,Auriculares,Norte,Tienda,5.0,91.89,459.45
2024-01-07,Teclado,Este,Online,4.0,44.69,178.76
2025-05-19,Mouse,Este,Online,5.0,24.69,123.45
2024-09-20,Monitor,Centro,Online,5.0,219.65,1098.25
2024-09-22,Webcam,Este,Tienda,3.0,61.62,184.86
2024-05-08,Mouse,Sur,Distribuidor,3.0,19.62,58.86
2024-11-24,Mouse,Norte,Online,1.0,24.95,24.95
2025-08-27,Webcam,Norte,Online,4.0,63.33,253.32
2024-12-06,Monitor,Norte,Tienda,3.0,214.09,642.27
2025-12-27,Auriculares,Oeste,Distribuidor,5.0,71.3,356.5
2024-05-25,Monitor,Centro,Distribuidor,4.0,178.68,714.72
2025-11-06,Monitor,Norte,Tienda,2.0,222.02,444.04
2024-05-31,Teclado,Sur,Distribuidor,4.0,38.1,152.4
2025-12-10,Monitor,Oeste,Tienda,5.0,213.87,1069.35
2024-09-12,Teclado,Este,Online,3.0,44.11,132.33
2024-11-21,Mouse,Oeste,Tienda,3.0,26.56,79.68
2024-11-08,Teclado,Centro,Online,2.0,46.42,92.84
2024-04-08,Teclado,,Online,1.0,42.96,42.96
2024-07-28,Mouse,Norte,Online,2.0,24.48,48.96
2024-12-02,Monitor,Este,Tienda,2.0,228.59,457.18
2025-11-24,Mouse,Este,Online,1.0,24.57,24.57
2024-07-05,Auriculares,Sur,Online,2.0,92.26,236.03
2025-12-10,Mouse,Centro,Distribuidor,2.0,21.67,43.34
2025-07-24,Monitor,Norte,Online,3.0,223.18,669.54
2024-06-03,Monitor,Centro,Distribuidor,2.0,188.02,376.04
2025-08-22,Mouse,Oeste,Tienda,2.0,24.52,49.04
2025-05-16,Auriculares,Norte,Online,5.0,94.47,472.35
2025-04-26,Auriculares,Oeste,Tienda,4.0,95.44,381.76
2024-04-17,Webcam,Norte,Tienda,2.0,63.32,126.64
2024-02-24,Webcam,Oeste,Distribuidor,2.0,54.22,108.44
2025-09-17,Auriculares,Centro,Online,5.0,91.9,459.5
2025-03-30,Mouse,Sur,Distribuidor,5.0,21.09,105.45
2025-11-11,Monitor,Centro,Online,1.0,222.89,222.89
2024-12-27,Webcam,Sur,Distribuidor,1.0,49.36,49.36
2024-12-01,Mouse,Norte,Online,1.0,26.39,26.39
2025-07-02,Mouse,Centro,Tienda,5.0,24.48,122.4
2025-04-18,Monitor,Centro,Tienda,2.0,217.1,434.2
2024-09-11,Monitor,Este,Tienda,4.0,213.06,852.24
2025-09-03,Mouse,Oeste,Online,1.0,25.39,25.39
2025-07-06,Auriculares,Sur,Online,5.0,91.51,457.55
2025-07-25,Mouse,Centro,Online,5.0,25.01,125.05
2024-12-10,Teclado,Centro,Online,1.0,43.75,43.75
2024-03-24,Mouse,Oeste,Online,3.0,25.94,77.82
2024-12-15,Mouse,Centro,Online,4.0,24.06,96.24
2025-12-09,Auriculares,Oeste,Online,5.0,84.71,423.55
2025-04-06,Webcam,Sur,Distribuidor,2.0,52.33,104.66
2024-05-13,Webcam,Norte,Online,3.0,64.25,192.75
2024-12-27,Auriculares,Este,Online,1.0,95.13,95.13
2025-03-08,Mouse,Oeste,Online,3.0,24.05,72.15
2024-12-03,Teclado,Norte,Tienda,1.0,46.39,46.39
2024-03-20,Auriculares,Norte,Online,5.0,86.33,431.65
2024-09-08,Auriculares,Centro,Online,3.0,94.45,283.35
2025-06-26,Teclado,Este,Distribuidor,1.0,36.75,36.75
2025-07-10,Mouse,Oeste,Tienda,3.0,26.14,78.42
2025-03-20,Auriculares,Oeste,Online,3.0,85.09,255.27
2025-11-10,Monitor,Oeste,Online,2.0,211.79,423.58
2024-05-25,Teclado,Norte,Online,3.0,44.59,133.77
2024-07-17,Mouse,Norte,Online,5.0,25.81,129.05
2024-06-20,Monitor,Norte,Tienda,2.0,226.68,453.36
2025-11-13,Mouse,Norte,Online,4.0,25.6,102.4
2024-10-19,Teclado,Este,Tienda,1.0,44.61,44.61
2024-11-11,Monitor,Este,Tienda,3.0,218.38,655.14
2024-11-23,Mouse,Norte,Online,2.0,26.28,52.56
2024-07-13,Auriculares,Norte,Tienda,5.0,93.04,465.2
2024-10-17,Mouse,Norte,Distribuidor,3.0,20.48,61.44
2025-07-16,Teclado,Norte,Tienda,1.0,45.75,45.75
2024-08-14,Auriculares,Sur,Online,2.0,92.07,184.14
2024-03-27,Mouse,Sur,Online,3.0,23.9,71.7
2025-12-14,Mouse,Sur,Online,2.0,25.12,50.24
2025-05-01,Auriculares,Centro,Distribuidor,5.0,74.6,373.0
2024-05-25,Mouse,Este,Online,5.0,24.33,121.65
2024-09-05,Monitor,Oeste,Distribuidor,3.0,186.56,559.68
2024-07-25,Monitor,Oeste,Online,2.0,228.17,456.34
2025-08-26,Mouse,Oeste,Tienda,5.0,24.55,122.75
2025-11-01,Webcam,Norte,Online,1.0,66.16,66.16
2024-08-06,Webcam,Centro,Tienda,3.0,62.4,187.2
2024-01-22,Mouse,Centro,Tienda,2.0,25.26,50.52
2025-12-08,Mouse,Norte,Tienda,3.0,24.09,72.27
2025-12-27,Teclado,Norte,Tienda,1.0,45.6,45.6
,Auriculares,Sur,Online,5.0,90.58,452.9
2024-01-07,Auriculares,Oeste,Online,4.0,93.48,373.92
2025-12-13,Teclado,Norte,Tienda,5.0,45.76,228.8
2025-11-21,Teclado,Norte,Tienda,3.0,46.13,138.39
2024-06-14,Monitor,Sur,Distribuidor,5.0,179.79,898.95
2025-04-12,Teclado,Este,Tienda,3.0,44.05,132.15
2025-10-18,Mouse,Centro,Distribuidor,5.0,21.12,105.6
2025-03-23,Teclado,Sur,Online,3.0,46.09,138.27
2025-01-09,Monitor,Norte,Tienda,3.0,214.31,642.93
2024-03-10,Mouse,Norte,Tienda,3.0,25.03,75.09
2024-05-04,Monitor,Sur,Tienda,4.0,216.75,867.0
2025-12-06,Teclado,Este,Online,3.0,44.97,134.91
2024-07-16,Teclado,Sur,Online,5.0,45.93,229.65
2025-10-13,Teclado,Centro,Tienda,2.0,45.99,606.0
2024-12-04,Auriculares,Sur,Online,1.0,91.25,91.25
2025-05-04,Auriculares,Oeste,Online,1.0,91.1,91.1
2025-03-16,Monitor,Norte,Online,5.0,207.99,1039.95
2024-01-06,Webcam,Oeste,Online,5.0,63.08,315.4
2025-07-09,Monitor,Oeste,Tienda,1.0,212.42,212.42
2024-11-06,Mouse,Norte,Distribuidor,3.0,20.66,61.98
2025-11-19,Monitor,Oeste,Tienda,3.0,215.88,647.64
2024-11-25,Webcam,Oeste,Distribuidor,3.0,52.44,157.32
2025-12-29,Mouse,Este,Online,2.0,22.14,44.28
2024-12-10,Auriculares,Este,Online,4.0,90.46,361.84
2024-09-26,Mouse,Oeste,Tienda,4.0,23.89,95.56
2024-10-30,Mouse,Norte,Online,3.0,25.93,77.79
2024-10-13,Mouse,Este,Tienda,3.0,26.32,78.96
2024-12-13,Mouse,Sur,Online,5.0,24.58,122.9
2024-10-24,Teclado,Centro,Tienda,3.0,45.7,137.1
2025-11-15,Teclado,Norte,Online,4.0,44.67,178.68
2024-05-07,Monitor,Norte,Online,1.0,217.12,217.12
2024-04-08,Webcam,Sur,Online,1.0,64.71,64.71
2024-12-16,Mouse,Norte,Online,5.0,24.96,124.8
2025-11-04,Auriculares,Oeste,Tienda,5.0,94.99,474.95
2025-05-03,Monitor,Norte,Tienda,3.0,225.58,676.74
2024-01-01,Mouse,Norte,Tienda,3.0,23.99,71.97
2024-03-22,Mouse,Este,Tienda,2.0,25.86,51.72
2024-12-01,Mouse,Centro,Online,4.0,24.79,99.16
2024-07-05,Auriculares,Oeste,Distribuidor,5.0,74.55,372.75
2025-07-24,Webcam,,Online,4.0,63.81,255.24
2025-12-17,Monitor,Este,Online,2.0,215.09,430.18
2024-01-26,Auriculares,Sur,Distribuidor,2.0,75.4,150.8
2024-04-16,Teclado,Norte,Distribuidor,5.0,37.83,189.15
2024-07-08,Webcam,Sur,Tienda,5.0,66.06,330.3
2024-12-14,Mouse,Norte,Online,1.0,24.5,24.5
2025-12-31,Webcam,Oeste,Online,2.0,63.31,126.62
2024-12-31,Auriculares,Norte,Online,4.0,91.23,364.92
2024-02-27,Auriculares,Sur,Distribuidor,1.0,71.25,71.25
2024-08-13,Auriculares,Centro,Tienda,3.0,85.95,257.85
2025-02-05,Auriculares,Norte,Online,1.0,87.99,87.99
2024-10-07,Mouse,Este,Tienda,5.0,24.6,123.0
2025-10-17,Auriculares,Norte,Distribuidor,2.0,78.37,156.74
2025-03-20,Webcam,Sur,Distribuidor,4.0,54.0,216.0
2024-12-10,Auriculares,Centro,Tienda,2.0,91.01,182.02
2025-05-30,Auriculares,Oeste,Online,2.0,89.7,179.4
2024-11-25,Auriculares,Centro,Tienda,3.0,87.0,261.0
2025-03-08,Auriculares,Norte,Distribuidor,1.0,72.43,72.43
2025-10-31,Teclado,Norte,Distribuidor,3.0,36.43,109.29
2024-11-18,Teclado,Sur,Tienda,1.0,46.47,46.47
2024-11-17,Auriculares,Norte,Online,4.0,89.12,356.48
2025-09-20,Mouse,Oeste,Online,5.0,25.26,126.3
2025-05-04,Mouse,Este,Online,4.0,25.2,100.8
2025-09-23,Mouse,Sur,Tienda,4.0,25.18,100.72
2024-05-16,Mouse,Este,Distribuidor,2.0,20.17,40.34
2024-11-02,Webcam,Centro,Tienda,2.0,64.33,128.66
2025-12-07,Mouse,Norte,Distribuidor,5.0,20.11,100.55
2025-05-04,Mouse,Oeste,Online,2.0,24.44,48.88
2025-12-31,Auriculares,Oeste,Tienda,3.0,86.18,258.54
2024-11-17,Auriculares,Oeste,Online,4.0,86.95,347.8
2024-12-31,Auriculares,Centro,Online,4.0,90.99,363.96
2024-09-12,Auriculares,Sur,Tienda,2.0,92.95,185.9
2025-07-11,Auriculares,Este,Tienda,3.0,91.37,274.11
2025-11-16,Auriculares,Sur,Online,2.0,90.41,180.82
2024-12-31,Mouse,Este,Online,3.0,24.42,73.26
2025-09-02,Monitor,Sur,Online,5.0,228.79,1143.95
2024-08-12,Mouse,Oeste,Online,2.0,24.93,49.86
2024-05-10,Mouse,Sur,Tienda,5.0,25.27,126.35
2024-11-07,Monitor,Este,Online,3.0,220.53,661.59
2024-11-18,Teclado,Norte,Tienda,1.0,45.33,45.33
2025-07-09,Teclado,Norte,Distribuidor,1.0,35.81,35.81
2025-10-20,Monitor,Centro,Tienda,5.0,224.11,1120.55
2024-11-02,Mouse,Este,Online,5.0,24.97,124.85
2024-10-31,Mouse,Norte,Online,2.0,24.15,48.3
2025-11-15,Mouse,Este,Online,1.0,25.75,25.75
2025-12-27,Mouse,Norte,Tienda,2.0,23.82,47.64
2025-07-08,Teclado,Oeste,Online,5.0,44.94,224.7
2025-07-14,Auriculares,Sur,Online,5.0,92.03,460.15
2025-08-17,Auriculares,Este,Online,4.0,84.45,337.8
2025-05-15,Mouse,Oeste,Online,4.0,25.17,100.68
2025-06-13,Mouse,Norte,Tienda,4.0,25.53,102.12
2025-06-26,Mouse,Oeste,Tienda,4.0,24.34,97.36
2025-09-02,Teclado,Oeste,Online,4.0,44.96,179.84
2024-06-10,Auriculares,Este,Online,2.0,90.07,180.14
2024-05-22,Mouse,Centro,Online,4.0,25.28,101.12
2025-11-05,Teclado,Centro,Tienda,3.0,44.88,134.64
2025-06-30,Webcam,Este,Tienda,3.0,65.1,195.3
2025-12-12,Monitor,Este,Online,1.0,212.35,212.35
2025-08-05,Teclado,Norte,Online,4.0,44.56,178.24
2025-12-02,Mouse,Este,Distribuidor,2.0,19.89,39.78
2025-11-21,Teclado,Oeste,Online,2.0,45.96,91.92
2025-02-23,Mouse,Norte,Online,1.0,24.87,24.87
2025-08-07,Mouse,Oeste,Tienda,3.0,24.8,74.4
2025-01-07,Teclado,Oeste,Tienda,2.0,43.2,86.4
2024-03-22,Teclado,Este,Tienda,4.0,43.34,173.36
2024-03-16,Monitor,Oeste,Online,1.0,222.98,222.98
2025-11-24,Teclado,Oeste,Online,1.0,44.24,44.24
2024-12-14,Auriculares,Centro,Tienda,4.0,91.73,366.92
2024-12-13,Teclado,Oeste,Online,5.0,43.23,216.15
2025-10-09,Webcam,Este,Distribuidor,1.0,52.86,52.86
2024-06-23,Teclado,Oeste,Online,1.0,46.45,46.45
2024-11-30,Mouse,Este,Online,5.0,24.98,124.9
2024-06-12,Mouse,Norte,Online,2.0,25.34,50.68
2025-08-01,Monitor,Norte,Online,2.0,212.98,425.96
2024-09-27,Auriculares,Centro,Online,4.0,90.84,363.36
2024-11-03,Auriculares,Centro,Distribuidor,3.0,69.78,209.34
2025-10-11,Teclado,Sur,Online,1.0,45.93,45.93
2024-11-08,Mouse,Norte,Tienda,4.0,25.39,101.56
2025-10-08,Teclado,Norte,Online,5.0,46.89,234.45
2025-03-03,Teclado,Este,Distribuidor,1.0,37.57,37.57
2024-02-01,Mouse,Oeste,Online,3.0,24.56,73.68
2024-11-04,Auriculares,Este,Tienda,4.0,87.86,351.44
2024-07-28,Mouse,Oeste,Online,3.0,24.82,74.46
2025-11-15,Auriculares,Norte,Online,2.0,88.95,81.59
2024-12-15,Teclado,Este,Tienda,2.0,45.74,91.48
2024-12-28,Mouse,Oeste,Online,4.0,25.0,100.0
2025-05-16,Teclado,Norte,Online,2.0,44.76,89.52
2024-06-21,Teclado,Centro,Tienda,3.0,46.02,138.06
2025-12-26,Auriculares,Oeste,Tienda,3.0,90.16,270.48
2024-09-04,Webcam,Norte,Tienda,2.0,66.12,132.24
2025-03-17,Mouse,Este,Online,2.0,25.14,50.28
2025-12-15,Teclado,Centro,Distribuidor,1.0,35.68,35.68
2025-03-02,Teclado,Oeste,Online,4.0,49.15,196.6
2024-06-01,Mouse,Norte,Tienda,2.0,24.36,48.72
2025-11-06,Mouse,Oeste,Online,5.0,24.18,120.9
2024-02-13,Teclado,Centro,Tienda,3.0,48.8,146.4
2025-11-25,Mouse,Centro,Tienda,4.0,24.03,96.12
2024-04-05,Teclado,Este,Online,5.0,42.18,210.9
2025-10-23,Auriculares,Oeste,Tienda,1.0,89.98,89.98
2024-03-28,Auriculares,Norte,Online,5.0,86.99,434.95
2024-08-20,Mouse,Norte,Distribuidor,4.0,20.48,81.92
2025-12-18,Auriculares,Sur,Online,1.0,90.85,90.85
2024-02-27,Auriculares,Oeste,Tienda,3.0,85.69,257.07
2024-05-24,Mouse,Norte,Online,5.0,24.75,123.75
2025-12-18,Teclado,Sur,Tienda,4.0,45.57,182.28
2024-11-28,Teclado,Norte,Tienda,3.0,47.54,142.62
2024-10-05,Teclado,Norte,Tienda,4.0,47.25,189.0
2024-12-15,Auriculares,Este,Online,3.0,85.0,255.0
2024-12-20,Mouse,Este,Online,4.0,26.14,104.56
2024-12-28,Mouse,Norte,Online,3.0,23.59,70.77
2024-12-18,Webcam,Oeste,Online,3.0,63.79,191.37
2024-04-17,Monitor,Centro,Online,1.0,210.11,210.11
2024-06-12,Teclado,Oeste,Distribuidor,,,147.64
2024-03-25,Teclado,Centro,Tienda,5.0,45.03,225.15
2024-08-07,Auriculares,Norte,Online,3.0,98.28,294.84
2024-01-07,Mouse,Sur,Online,2.0,24.02,48.04
2025-08-14,Auriculares,Centro,Tienda,1.0,89.6,89.6
2025-09-13,Auriculares,Sur,Tienda,4.0,87.66,350.64
2024-06-24,Monitor,Este,Online,5.0,225.03,1125.15
2024-10-30,Teclado,Este,Online,4.0,44.23,176.92
2024-06-11,Teclado,Sur,Tienda,3.0,44.03,132.09
2024-12-03,Mouse,Oeste,Tienda,3.0,24.7,74.1
2024-10-06,Teclado,Este,Online,1.0,44.41,44.41
2025-12-29,Mouse,Sur,Online,2.0,24.84,49.68
2025-07-23,Webcam,Este,Distribuidor,2.0,50.77,101.54
2024-03-24,Teclado,Este,Online,1.0,44.21,44.21
2025-03-10,Mouse,Norte,Tienda,4.0,25.05,100.2
2025-11-11,Webcam,Oeste,Online,4.0,65.75,263.0
2024-02-14,Mouse,Sur,Online,4.0,25.7,102.8
2025-05-24,Auriculares,Centro,Online,4.0,87.8,351.2
2025-03-09,Teclado,Este,Online,5.0,44.21,221.05
2025-08-26,Teclado,Centro,Tienda,2.0,43.78,87.56
2025-07-25,Mouse,Norte,Online,5.0,25.38,126.9
2024-06-15,Mouse,Centro,Distribuidor,1.0,21.64,21.64
2024-07-13,Monitor,Norte,Tienda,5.0,226.17,1130.85
2024-03-07,Auriculares,Centro,Tienda,1.0,83.46,83.46
2024-02-21,Monitor,Oeste,Tienda,4.0,225.15,900.6
2025-11-14,Auriculares,Oeste,Tienda,1.0,92.03,92.03
2024-12-29,Mouse,Centro,Distribuidor,3.0,20.33,60.99
2025-09-01,Monitor,Norte,Distribuidor,2.0,170.54,341.08
2024-05-03,Auriculares,,Tienda,3.0,89.75,269.25
2024-10-26,Auriculares,Centro,Distribuidor,3.0,69.42,208.26
2024-11-27,Auriculares,Oeste,Online,5.0,88.25,441.25
2025-08-09,Mouse,Oeste,Online,2.0,24.87,49.74
2024-12-03,Teclado,Norte,Online,3.0,46.46,139.38
2025-12-06,Mouse,Este,Online,5.0,24.31,121.55
2024-07-12,Mouse,Este,Distribuidor,1.0,20.88,20.88
2024-03-14,Auriculares,Centro,Online,2.0,85.94,171.88
2024-07-18,Auriculares,Este,Distribuidor,3.0,76.01,228.03
2025-01-30,Webcam,Sur,Distribuidor,5.0,52.06,260.3
2024-08-16,Mouse,Oeste,Online,1.0,25.73,25.73
2025-11-03,Auriculares,Oeste,Online,1.0,87.74,87.74
2024-08-17,Auriculares,Norte,Online,5.0,89.78,448.9
2024-12-21,Auriculares,Este,Online,4.0,90.66,362.64
2024-03-13,Monitor,Este,Online,2.0,219.06,438.12
2025-06-22,Monitor,Norte,Tienda,1.0,218.29,218.29
2025-03-01,Mouse,Norte,Tienda,4.0,26.19,104.76
2025-06-04,Mouse,Sur,Online,5.0,25.65,128.25
2025-08-27,Teclado,Oeste,Online,1.0,45.53,45.53
2025-11-28,Teclado,Oeste,Online,5.0,46.64,233.2
2025-03-29,Mouse,Norte,Tienda,3.0,25.62,76.86
2025-11-02,Monitor,Este,Online,3.0,213.82,641.46
2025-08-27,Auriculares,Norte,Online,1.0,87.53,87.53
2025-10-31,Webcam,Oeste,Tienda,4.0,64.78,259.12
2024-11-18,Webcam,Oeste,Distribuidor,2.0,51.91,103.82
2024-11-03,Monitor,Este,Distribuidor,4.0,184.06,736.24
2025-11-13,Mouse,Norte,Online,5.0,26.36,131.8
2024-08-18,Webcam,Centro,Online,1.0,65.26,65.26
2025-09-19,Teclado,Sur,Online,1.0,45.58,45.58
2024-12-03,Auriculares,Centro,Distribuidor,3.0,76.08,228.24
2025-09-23,Webcam,Oeste,Tienda,4.0,66.73,266.92
2024-02-13,Webcam,Sur,Online,4.0,62.07,248.28
2024-11-21,Webcam,Sur,Tienda,3.0,61.91,185.73
2025-11-19,Teclado,Centro,Tienda,2.0,44.06,88.12
2025-12-04,Mouse,Oeste,Tienda,5.0,25.31,126.55
2025-01-24,Auriculares,Norte,Tienda,3.0,85.61,256.83
2024-07-24,Auriculares,Centro,Online,4.0,89.48,357.92
2025-11-20,Mouse,Norte,Tienda,1.0,24.43,24.43
2024-08-30,Monitor,Sur,Online,1.0,205.88,205.88
2025-06-20,Auriculares,Centro,Online,2.0,94.24,188.48
2024-01-07,Teclado,Norte,Distribuidor,5.0,35.49,177.45
2024-12-30,Monitor,Sur,Distribuidor,4.0,178.23,712.92
2024-09-27,Mouse,Centro,Online,5.0,24.39,121.95
2025-01-28,Auriculares,Centro,Tienda,1.0,90.02,90.02
2024-04-04,Monitor,Este,Online,4.0,219.92,879.68
2024-11-26,Webcam,Centro,Distribuidor,5.0,52.37,261.85
2025-04-10,Mouse,Norte,Online,2.0,25.77,51.54
2024-11-25,Auriculares,Norte,Online,2.0,87.77,175.54
2025-09-19,Mouse,Este,Tienda,4.0,24.99,99.96
2024-05-01,Auriculares,Sur,Online,1.0,88.86,88.86
2024-08-01,Mouse,Sur,Distribuidor,5.0,20.34,101.7
2024-07-23,Mouse,Norte,Online,5.0,24.83,124.15
2025-05-11,Webcam,Sur,Online,5.0,66.29,331.45
2024-11-02,Webcam,Norte,Tienda,5.0,66.64,333.2
2024-11-03,Mouse,Norte,Tienda,4.0,23.65,94.6
2024-06-26,Auriculares,Oeste,Online,1.0,92.02,92.02
2025-12-15,Mouse,Norte,Distribuidor,5.0,19.83,99.15
2025-02-19,Monitor,Oeste,Online,4.0,223.66,894.64
2025-05-02,Mouse,Norte,Tienda,3.0,25.86,77.58
2025-08-22,Teclado,Norte,Tienda,3.0,44.67,134.01
2024-11-29,Teclado,Este,Distribuidor,5.0,36.59,182.95
2025-10-19,Teclado,Norte,Online,5.0,46.81,234.05
2025-04-21,Mouse,Norte,Distribuidor,3.0,20.59,61.77
2024-09-25,Webcam,Centro,Distribuidor,2.0,53.96,107.92
2025-11-19,Auriculares,Oeste,Distribuidor,4.0,71.62,286.48
2025-12-03,Mouse,Norte,Distribuidor,1.0,19.47,19.47
2024-03-16,Auriculares,Norte,Online,2.0,88.77,177.54
2025-05-30,Teclado,Centro,Tienda,1.0,46.6,46.6
2024-06-03,Teclado,Centro,Online,2.0,43.7,87.4
2025-03-30,Teclado,Sur,Online,5.0,46.23,231.15
2025-11-15,Teclado,Este,Tienda,3.0,47.21,141.63
2024-07-05,Monitor,Oeste,Online,5.0,223.0,1115.0
2025-11-10,Teclado,Centro,Tienda,2.0,45.47,90.94
2025-01-25,Monitor,Centro,Online,4.0,213.34,853.36
2024-05-20,Webcam,Oeste,Online,3.0,65.07,195.21
2024-12-29,Monitor,Centro,Tienda,3.0,219.94,659.82
2025-01-20,Auriculares,Este,Online,1.0,88.52,88.52
2024-03-18,Mouse,Centro,Online,2.0,24.16,48.32
2025-06-12,Webcam,Centro,Tienda,5.0,68.29,341.45
2025-02-02,Teclado,Sur,Online,2.0,46.67,93.34
2025-11-16,Teclado,Norte,Tienda,4.0,45.07,180.28
2025-11-19,Teclado,Este,Online,5.0,47.0,235.0
2024-12-20,Mouse,Norte,Online,1.0,24.72,24.72
2025-08-14,Mouse,Centro,Tienda,5.0,25.78,128.9
2025-01-18,Teclado,Este,Online,1.0,45.01,45.01
2025-11-18,Mouse,Norte,Tienda,3.0,25.35,76.05
2024-03-05,Mouse,Este,Online,4.0,25.32,101.28
2025-12-20,Auriculares,Este,Online,4.0,91.23,364.92
2024-12-22,Teclado,Norte,Online,1.0,47.31,47.31
2024-11-27,Webcam,Norte,Tienda,2.0,59.6,119.2
2024-08-27,Mouse,Centro,Online,1.0,25.56,25.56
2025-12-20,Webcam,Centro,Online,2.0,63.24,126.48
